Días Transaccionales S&P500;S&P500;Europa;Japón;Asia Pacífico;Asia Emergente;Latam;Europa Emergente;Caja USD y Short Duration;Treasuries;Treasuries 20+ Años;US HY;US IG;Deuda Emergente
09/10/2014;153,6068475;129,0183921;122,2825292;118,4943936;111,6714028;84,87401817;74,06885764;101,1665984;105,5137142;111,6237531;119,9119454;106,716555;114,7704196
10/10/2014;150,5603629;125,1833204;119,1908601;116,7291826;110,6420158;84,43428588;72,09944079;101,1665984;105,3330748;111,1376316;118,6907621;106,5033353;114,7603198
11/10/2014;150,5603629;125,1833204;119,1908601;116,7291826;110,6420158;84,43428588;72,09944079;101,1665984;105,3330748;111,1376316;118,6907621;106,5033353;114,7603198
12/10/2014;150,5603629;125,1833204;119,1908601;116,7291826;110,6420158;84,43428588;72,09944079;101,1665984;105,3330748;111,1376316;118,6907621;106,5033353;114,7603198
13/10/2014;148,8418669;123,456041;117,4851197;114,0814145;108,7483777;81,44387678;70,96452349;101,2143491;105,7446111;112,2408949;117,5887184;106,5808698;114,4167274
14/10/2014;146,3966927;123,4267819;116,4190597;114,9387364;109,1550966;84,45624145;71,59873344;101,2501789;106,2967037;112,9234318;117,2312487;106,8909135;114,2651252
15/10/2014;146,6233148;123,5146617;117,1653059;115,5187172;109,3456814;84,47820007;71,49856681;101,3099165;106,5074901;113,6620639;117,4993566;107,1331283;114,5481599
16/10/2014;145,6312614;122,1972544;116,5255833;116,4517619;108,1827901;81,42186327;71,86571195;101,4413155;107,1097899;114,5596532;117,2909127;107,3269321;114,5582402
17/10/2014;145,5063098;120,9383782;116,0990996;116,5526091;108,0494007;79,48687269;70,4971732;101,3815666;106,8186655;113,8303665;118,0652673;107,2396753;114,5683213
18/10/2014;145,5063098;120,9383782;116,0990996;116,5526091;108,0494007;79,48687269;70,4971732;101,3815666;106,8186655;113,8303665;118,0652673;107,2396753;114,5683213
19/10/2014;145,5063098;120,9383782;116,0990996;116,5526091;108,0494007;79,48687269;70,4971732;101,3815666;106,8186655;113,8303665;118,0652673;107,2396753;114,5683213
20/10/2014;147,2248849;123,6025298;116,6321106;117,763008;108,3544242;81,64168232;72,09936245;101,3218528;106,5075027;113,1946239;119,1375361;107,0943656;115,1747314
21/10/2014;148,6544385;124,1587412;118,9775824;118,5447188;110,0701081;79,86066902;71,23150242;101,3815314;106,6581044;113,6059732;120,2097739;107,2203086;115,4274248
22/10/2014;151,5994316;126,0324207;118,7643745;119,3264027;110,8517159;78,34347603;71,96582798;101,3576054;106,3670344;112,6990567;120,7160975;107,1233814;115,1747541
23/10/2014;150,521408;124,6271592;118,8710249;118,948138;110,3370314;77,72777465;70,33026061;101,333685;106,3369325;112,8205463;119,8821907;107,0652134;115,4173122
24/10/2014;152,2712194;126,3252043;119,6172972;119,7298652;110,6039367;75,99071435;69,99647319;101,2859568;105,8952089;111,8201665;119,9715029;106,813289;115,2556125
25/10/2014;152,2712194;126,3252043;119,6172972;119,7298652;110,6039367;75,99071435;69,99647319;101,2859568;105,8952089;111,8201665;119,9715029;106,813289;115,2556125
26/10/2014;152,2712194;126,3252043;119,6172972;119,7298652;110,6039367;75,99071435;69,99647319;101,2859568;105,8952089;111,8201665;119,9715029;106,813289;115,2556125
27/10/2014;153,4429464;126,9107216;120,0437329;120,4611752;110,3560733;78,01358716;71,53191583;101,3098603;105,9855375;111,9323221;120,4480297;106,8520622;115,3060945
28/10/2014;153,2319624;126,2081438;120,2569306;119,9568043;109,9367202;75,61685374;70,6974245;101,3098603;106,0959744;112,1380537;120,0607893;106,8908495;115,5284046
29/10/2014;154,989533;128,1403905;120,8965772;121,8732342;111,7095598;78,25542823;71,93243781;101,2859511;105,8349783;111,4368545;120,0607893;106,7261307;115,7912318
30/10/2014;154,7551888;126,7937632;121,536241;120,3854057;112,1861127;77,77165317;71,2982095;101,1545833;105,4836062;111,6892589;120,2693349;106,4935744;115,4779007
31/10/2014;155,7473243;127,5549061;122,4957696;121,7219245;112,6054644;80,12440123;74,16881802;101,190392;105,5940475;111,7827428;120,2098015;106,6680109;115,7305663
01/11/2014;155,7473243;127,5549061;122,4957696;121,7219245;112,6054644;80,12440123;74,16881802;101,190392;105,5940475;111,7827428;120,2098015;106,6680109;115,7305663
02/11/2014;155,7473243;127,5549061;122,4957696;121,7219245;112,6054644;80,12440123;74,16881802;101,190392;105,5940475;111,7827428;120,2098015;106,6680109;115,7305663
03/11/2014;157,528295;129,0772739;128,5725397;122,5541373;113,6501053;80,74007712;73,33434464;101,1665111;105,4234076;111,4928902;120,2098015;106,6680109;115,9024262
04/11/2014;157,6141479;127,3792624;129,4253614;120,7132516;112,3194899;79,39882296;72,09932095;101,1527524;105,3837684;111,4928902;120,4446915;106,4664084;115,4220107
05/11/2014;157,0673844;127,0865448;126,0138383;121,1923625;112,4338311;79,77263262;71,69873712;101,1408164;105,3737569;111,8396331;120,0556551;106,4760968;115,1380725
06/11/2014;158,059422;127,96484;125,374192;120,1584704;111,9569992;79,28889138;71,49848255;101,1169472;105,4038938;111,6802616;119,9359597;106,5149606;115,0670323
07/11/2014;158,6921339;127,4671847;123,7750442;119,7802116;111,614075;77,22198856;68,5277206;101,0930836;105,0820957;110,9585838;120,1753518;106,3304767;114,9859101
08/11/2014;158,6921339;127,4671847;123,7750442;119,7802116;111,614075;77,22198856;68,5277206;101,0930836;105,0820957;110,9585838;120,1753518;106,3304767;114,9859101
09/11/2014;158,6921339;127,4671847;123,7750442;119,7802116;111,614075;77,22198856;68,5277206;101,0930836;105,0820957;110,9585838;120,1753518;106,3304767;114,9859101
10/11/2014;158,840511;127,4965021;123,3486392;120,8141544;111,4043521;78,2114339;69,42892865;101,1647586;105,755777;112,233165;120,2351992;106,689661;115,1786265
11/11/2014;159,3403821;128,0819661;124,3081683;121,1419232;111,804628;77,35392374;70,49709272;101,0930327;105,3233417;111,2021912;120,2651377;106,4372333;115,0366112
12/11/2014;159,4927115;129,0187576;125,0543902;121,5201283;112,2716359;77,1560524;70,02976749;101,0811038;105,3333474;111,2771414;120,5045856;106,4857687;114,9757568
13/11/2014;159,3247657;127,5257525;124,414737;121,1671123;111,8615076;77,09008397;70,5638145;101,1169876;105,29311;111,1834461;120,2951486;106,4954589;115,0163433
14/11/2014;159,504484;127,9941546;125,4808469;121,192315;112,0141986;75,88077183;68,06035149;101,1408512;105,464106;111,445839;119,6667268;106,5440208;114,9554996
15/11/2014;159,504484;127,9941546;125,4808469;121,192315;112,0141986;75,88077183;68,06035149;101,1408512;105,464106;111,445839;119,6667268;106,5440208;114,9554996
16/11/2014;159,504484;127,9941546;125,4808469;121,192315;112,0141986;75,88077183;68,06035149;101,1408512;105,464106;111,445839;119,6667268;106,5440208;114,9554996
17/11/2014;159,5435626;127,87704;125,4808469;122,4027839;112,3382556;75,52898857;68,99495623;101,1886908;105,6853697;111,9894718;119,2776903;106,6410824;114,864225
18/11/2014;159,6451919;128,1697505;123,4552096;120,7889032;111,3069904;75,13321667;68,69455219;101,1767505;105,5646771;111,7082662;119,0682386;106,514926;114,5295106
19/11/2014;160,5669832;129,9555396;125,1609902;120,4610821;111,2136039;76,29860799;69,36212585;101,1648117;105,6853375;112,0175864;118,8287924;106,6119611;114,7526141
20/11/2014;160,3092732;129,9847796;124,4146552;118,4688967;110,954365;77,85975381;69,46228476;101,1528742;105,4037917;111,3052666;118,7091318;106,3596106;114,823646
21/11/2014;160,5904557;129,4285748;123,1352993;117,8636391;111,1665097;78,0576733;70,19664003;101,1767463;105,5948888;111,8863914;118,6493024;106,5537169;115,1684614
22/11/2014;160,5904557;129,4285748;123,1352993;117,8636391;111,1665097;78,0576733;70,19664003;101,1767463;105,5948888;111,8863914;118,6493024;106,5537169;115,1684614
23/11/2014;160,5904557;129,4285748;123,1352993;117,8636391;111,1665097;78,0576733;70,19664003;101,1767463;105,5948888;111,8863914;118,6493024;106,5537169;115,1684614
24/11/2014;161,4497752;130,4825116;124,041452;119,4271003;112,757636;82,12549283;71,49843672;101,200624;105,8060786;112,5611782;119,3076874;106,6798765;115,6350088
25/11/2014;161,9028033;131,5657775;124,3080171;118,7714455;112,7004678;80,34443727;71,66531408;101,2125657;105,9266975;112,6549417;119,3376336;106,718708;115,6552449
26/11/2014;161,7855856;132,0341516;124,6278616;118,2923215;112,2238576;80,45434846;69,79606769;101,2245088;106,1881246;113,5921181;119,5172368;106,9516749;115,6856623
27/11/2014;161,7855856;132,0341516;124,6278616;118,2923215;112,2238576;80,45434846;69,79606769;101,2245088;106,1881246;113,5921181;119,5172368;106,9516749;115,6856623
28/11/2014;162,1995949;132,5904115;124,3080665;119,5280031;113,958614;80,91607597;69,09510578;101,2364533;106,3691754;113,9014295;119,636993;107,0390544;116,0711269
29/11/2014;162,1995949;132,5904115;124,3080665;119,5280031;113,958614;80,91607597;69,09510578;101,2364533;106,3691754;113,9014295;119,636993;107,0390544;116,0711269
30/11/2014;162,1995949;132,5904115;124,3080665;119,5280031;113,958614;80,91607597;69,09510578;101,2364533;106,3691754;113,9014295;119,636993;107,0390544;116,0711269
01/12/2014;161,855894;131,6828301;123,8815655;117,3846269;113,0436402;78,36543942;65,28990012;101,272291;106,7814623;114,8011369;118,4400249;107,3690558;115,4220572
02/12/2014;160,7309955;131,5363988;124,5212899;115,2411837;111,6138643;75,8148011;65,49014424;101,271177;106,5199545;114,1325351;117,5340772;107,1283344;114,7192523
03/12/2014;161,7661031;131,5657314;125,5341461;116,0985781;112,0331976;74,64945179;62,75304915;101,211427;106,0465798;113,0240799;117,8949068;106,9141849;114,6683169
04/12/2014;162,394888;131,3315444;125,4275676;116,1994677;112,3381519;75,39706605;63,98809191;101,1636552;106,0868775;113,4655519;117,8949068;106,816893;114,8311459
05/12/2014;162,2152792;130,8046423;125,161034;116,1742524;113,5200616;74,12172468;62,28575271;101,2234429;106,4595607;114,4143509;117,774654;107,1380913;114,9634314
06/12/2014;162,2152792;130,8046423;125,161034;116,1742524;113,5200616;74,12172468;62,28575271;101,2234429;106,4595607;114,4143509;117,774654;107,1380913;114,9634314
07/12/2014;162,2152792;130,8046423;125,161034;116,1742524;113,5200616;74,12172468;62,28575271;101,2234429;106,4595607;114,4143509;117,774654;107,1380913;114,9634314
08/12/2014;162,4808257;131,4487243;125,2676712;115,8968283;113,4437762;74,38559802;62,01873369;101,0322318;105,8653034;113,7474296;117,6544061;106,6807188;114,5155339
09/12/2014;161,3949663;130,4533946;123,242093;114,7620825;112,4334459;72,38469982;58,64739533;101,02031;106,2178349;115,1376507;116,9328316;106,9434734;113,6909075
10/12/2014;161,2855405;129,3116665;123,8817194;113,9803232;110,8130551;72,14286253;58,61402496;101,0561722;106,6106285;115,7294582;116,6021455;107,108915;113,3448324
11/12/2014;158,699972;127,818634;121,9626677;112,8960284;109,6120632;69,9660238;57,31220747;101,1398467;107,0941077;116,5748619;115,2190109;107,293785;112,2657896
12/12/2014;159,5044222;127,3356074;122,2824538;112,8960284;109,8934373;69,32835346;54,09108947;101,0920076;106,9077639;117,0539846;114,4973942;107,2548373;111,6651676
13/12/2014;159,5044222;127,3356074;122,2824538;112,8960284;109,8934373;69,32835346;54,09108947;101,0920076;106,9077639;117,0539846;114,4973942;107,2548373;111,6651676
14/12/2014;159,5044222;127,3356074;122,2824538;112,8960284;109,8934373;69,32835346;54,09108947;101,0920076;106,9077639;117,0539846;114,4973942;107,2548373;111,6651676
15/12/2014;156,9266712;124,3348165;121,1097651;111,68567;108,2362443;67,34944494;52,73924496;101,1876406;107,7891115;118,6414707;113,1443785;107,5954787;110,2195503
16/12/2014;155,8487419;122,1684066;118,7643534;110,4500915;107,8772247;65,54643295;46,49734436;101,1158986;107,3962202;118,397188;113,4750995;107,3035722;108,6212566
17/12/2014;154,598835;123,6322285;118,8710038;110,0214347;107,267179;64,9527789;47,99939458;101,1756581;107,9351344;119,86259;112,6332278;107,5663586;107,9493256
18/12/2014;157,6297451;124,9789543;120,8573383;110,6310634;109,2351026;67,83323979;52,83936553;101,0800471;107,1948073;118,7821486;114,768078;107,430072;110,6673816
19/12/2014;161,5277711;127,6137606;122,7876717;112,1582146;109,3330865;69,57031339;49,80184176;101,0203088;106,590443;116,6686578;115,5799473;107,1478532;112,2045516
20/12/2014;161,5277711;127,6137606;122,7876717;112,1582146;109,3330865;69,57031339;49,80184176;101,0203088;106,590443;116,6686578;115,5799473;107,1478532;112,2045516
21/12/2014;161,5277711;127,6137606;122,7876717;112,1582146;109,3330865;69,57031339;49,80184176;101,0203088;106,590443;116,6686578;115,5799473;107,1478532;112,2045516
22/12/2014;162,2111951;127,4278274;123,4310791;113,2971813;110,0249463;70,71384064;54,04102433;100,9485844;106,9833354;118,2373846;116,9330418;107,32304;113,3752938
23/12/2014;162,9573666;127,9877453;123,1094177;114,3326043;111,4855275;70,60267848;55,50305021;100,9725092;106,9833354;118,3971233;116,7826659;107,4885321;113,5585083
24/12/2014;163,1773591;127,5162384;123,3238743;113,2972082;110,0441311;70,69156725;53,59396729;100,8649734;106,0969785;116,0487163;117,1435243;106,9922576;113,1106336
25/12/2014;163,1773591;127,5162384;123,3238743;113,2972082;110,0441311;70,69156725;53,59396729;100,8649734;106,0969785;116,0487163;117,1435243;106,9922576;113,1106336
26/12/2014;163,1930241;128,3708522;123,1094141;113,6337009;110,6015046;70,80269439;55,36422963;100,9164146;106,17305;116,6793251;117,4742205;107,1084512;113,4835593
27/12/2014;163,1930241;128,3708522;123,1094141;113,6337009;110,6015046;70,80269439;55,36422963;100,9164146;106,17305;116,6793251;117,4742205;107,1084512;113,4835593
28/12/2014;163,1930241;128,3708522;123,1094141;113,6337009;110,6015046;70,80269439;55,36422963;100,9164146;106,17305;116,6793251;117,4742205;107,1084512;113,4835593
29/12/2014;163,7193216;128,518222;123,9673636;114,3067533;111,6008998;70,55814189;55,60722323;100,8805893;106,3142602;117,112322;117,1134572;107,1572926;113,4016242
30/12/2014;163,9391966;127,4867347;122,6804584;115,3939248;111,8261104;70,80269641;50,79280545;100,9762241;106,6774297;117,9877366;117,2486061;107,3818943;112,8489047
31/12/2014;163,0594989;126,248966;121,1790949;114,6432874;110,9859608;70,91385664;54,02602148;101,0120706;106,7985085;118,3078374;117,1579729;107,4990479;113,1559665
01/01/2015;163,0594989;126,248966;121,1790949;114,6432874;110,9859608;70,91385664;54,02602148;101,0120706;106,7985085;118,3078374;117,1579729;107,4990479;113,1559665
02/01/2015;161,4414595;125,3354285;120,5356339;113,7631708;111,8315629;70,71380865;50,86231169;100,9762113;106,9195113;118,5338053;116,6443524;107,5283952;112,2860235
03/01/2015;161,4414595;125,3354285;120,5356339;113,7631708;111,8315629;70,71380865;50,86231169;100,9762113;106,9195113;118,5338053;116,6443524;107,5283952;112,2860235
04/01/2015;161,4414595;125,3354285;120,5356339;113,7631708;111,8315629;70,71380865;50,86231169;100,9762113;106,9195113;118,5338053;116,6443524;107,5283952;112,2860235
05/01/2015;161,3550883;124,7165222;120,7500668;113,4784216;110,7169377;68,77978598;51,41854193;101,083852;107,4642662;119,8516642;116,8558286;107,8310876;111,8868467
06/01/2015;158,4410154;120,973904;119,3560073;112,4430445;110,3133745;66,82355131;49,81932244;101,083852;108,1200131;121,7342941;116,0401749;108,0654046;111,1704352
07/01/2015;156,9486595;119,6771848;117,4256626;111,614789;108,9296035;67,91284202;49,22831582;101,1316646;108,8463634;123,9275809;115,4964106;108,33881;110,8224717
08/01/2015;158,9043967;120,7970042;119,1414864;112,8572849;110,7553726;69,53561938;51,31426724;101,1794999;108,8262268;123,6828239;116,1308324;108,3193091;112,214402
09/01/2015;161,7241553;122,6536541;120,5891746;114,0997307;112,6003356;70,64714626;54,89513075;101,1675607;108,3823246;122,0448923;116,9163414;108,1533639;112,6954651
10/01/2015;161,7241553;122,6536541;120,5891746;114,0997307;112,6003356;70,64714626;54,89513075;101,1675607;108,3823246;122,0448923;116,9163414;108,1533639;112,6954651
11/01/2015;161,7241553;122,6536541;120,5891746;114,0997307;112,6003356;70,64714626;54,89513075;101,1675607;108,3823246;122,0448923;116,9163414;108,1533639;112,6954651
12/01/2015;160,4280979;121,8874368;119,3559091;114,7726909;112,5234295;70,49151059;52,87872281;101,2512263;108,9169746;123,38165;117,5507295;108,4170418;112,6237908
13/01/2015;159,1713042;121,8874368;118,9269439;113,9443764;111,9853425;69,04657561;51,34904712;101,3109645;109,3002535;124,0876398;117,4298873;108,504968;111,9687708
14/01/2015;158,7235553;122,4178909;119,8920361;114,488005;112,8502053;69,40223452;51,34904712;101,370738;109,4011376;124,0876398;117,3090519;108,5342643;112,3269589
15/01/2015;157,7653412;122,182114;119,6775492;113,4784498;112,3121355;69,66901671;52,53110218;101,4305467;109,9054768;125,0289686;117,0371296;108,7978941;113,1764877
16/01/2015;156,3200529;122,9188722;120,5353979;114,2032367;112,9847729;68,55751722;50,89712225;101,5859383;110,84363;126,9964245;116,3724757;109,295862;113,329955
17/01/2015;156,3200529;122,9188722;120,5353979;114,2032367;112,9847729;68,55751722;50,89712225;101,5859383;110,84363;126,9964245;116,3724757;109,295862;113,329955
18/01/2015;156,3200529;122,9188722;120,5353979;114,2032367;112,9847729;68,55751722;50,89712225;101,5859383;110,84363;126,9964245;116,3724757;109,295862;113,329955
19/01/2015;156,3200529;122,9188722;120,5353979;114,2032367;112,9847729;68,55751722;50,89712225;101,5859383;110,84363;126,9964245;116,3724757;109,295862;113,329955
20/01/2015;158,3701904;124,6575596;121,6078013;115,0832868;113,5421268;70,33589921;52,63541166;101,4902444;110,0264907;125,3773471;116,7048355;108,8759473;113,4117793
21/01/2015;158,7040347;125,5711749;122,5730025;113,7631664;113,1769753;69,51339121;51,76624311;101,4424425;110,2786715;127,0434866;116,7048355;109,0614719;113,3913651
22/01/2015;159,5091403;126,5437236;122,7875052;114,9279875;115,5792698;71,35848515;53,60881077;101,4424425;109,7540758;125,574991;117,1580004;108,8661428;113,2889727
23/01/2015;161,8812007;126,9267715;123,3237183;115,3162142;117,3280997;72,84787945;56,66821199;101,4065318;109,4816662;125,1231722;117,309017;108,8075729;112,940949
24/01/2015;161,8812007;126,9267715;123,3237183;115,3162142;117,3280997;72,84787945;56,66821199;101,4065318;109,4816662;125,1231722;117,309017;108,8075729;112,940949
25/01/2015;161,8812007;126,9267715;123,3237183;115,3162142;117,3280997;72,84787945;56,66821199;101,4065318;109,4816662;125,1231722;117,309017;108,8075729;112,940949
26/01/2015;160,9936061;126,2784295;122,8947984;114,6172827;116,9264856;71,18061004;55,48616976;101,4543957;110,1978953;126,8646365;117,3392828;109,0810063;114,2715063
27/01/2015;161,3706531;128,193947;124,288917;115,1350089;117,3281281;71,15840169;51,3837998;101,3946391;109,9456523;126,4787143;118,034166;109,032138;113,2070672
28/01/2015;159,2420129;128,3707265;124,5034396;115,4197378;116,3672107;71,51405138;54,09552845;101,4544619;110,0969375;126,6764005;117,8830823;108,9735877;114,0155921
29/01/2015;157,1998933;125,8363032;124,2889202;114,5655163;115,4447679;69,60226624;52,14863038;101,5261902;110,9443536;128,7473063;117,4299397;109,4324755;114,1281255
30/01/2015;158,6530491;127,9876007;125,361285;115,3161496;115,1180592;69,29107451;51,48806368;101,4903515;110,5509449;127,900149;117,8831018;109,3446012;114,2816278
31/01/2015;158,6530491;127,9876007;125,361285;115,3161496;115,1180592;69,29107451;51,48806368;101,4903515;110,5509449;127,900149;117,8831018;109,3446012;114,2816278
01/02/2015;158,6530491;127,9876007;125,361285;115,3161496;115,1180592;69,29107451;51,48806368;101,4903515;110,5509449;127,900149;117,8831018;109,3446012;114,2816278
02/02/2015;156,6578284;125,9246965;123,2164788;114,2807259;112,4659693;66,9124505;50,82752331;101,6099071;111,5193712;130,1688418;117,6414415;109,7351802;114,3840242
03/02/2015;158,5978789;127,3097423;124,5033517;116,4292035;114,2725102;68,02393322;51,80097203;101,5775952;111,3800835;129,6783656;117,8927236;109,7314492;114,4955486
04/02/2015;160,8913628;130,0798749;124,2888324;117,8787471;115,8868379;69,89125821;54,78734987;101,4938952;110,4403698;126,9334637;118,4694548;109,3109582;115,1117636
05/02/2015;160,2786885;128,4590797;124,9322757;117,4127724;116,5210866;69,17990499;52,21815189;101,5094238;110,6222651;127,150393;118,1356079;109,4772202;114,1464364
06/02/2015;161,8967019;130,2273189;126,0046943;118,7070134;116,1174575;70,00238488;54,99939509;101,4699366;110,2180513;125,7544088;118,8337893;109,2522445;114,7523257
07/02/2015;161,8967019;130,2273189;126,0046943;118,7070134;116,1174575;70,00238488;54,99939509;101,4699366;110,2180513;125,7544088;118,8337893;109,2522445;114,7523257
08/02/2015;161,8967019;130,2273189;126,0046943;118,7070134;116,1174575;70,00238488;54,99939509;101,4699366;110,2180513;125,7544088;118,8337893;109,2522445;114,7523257
09/02/2015;161,4490575;128,2233809;124,9322684;118,0081852;114,7318279;68,77972322;56,80722521;101,2306705;108,9853726;123,5283043;119,0765667;108,6165057;114,4545434
10/02/2015;160,7264115;127,7224122;123,7526579;117,6975877;114,2254016;69,75783967;57,05058736;101,2187253;108,9348034;123,3301649;118,9551086;108,5969547;114,5161199
11/02/2015;162,43863;128,9306662;125,361195;117,9822981;114,4838937;68,00168605;58,19787467;101,1948377;108,6620307;122,3491967;119,2890156;108,4795614;113,6842748
12/02/2015;162,5328444;128,1350351;125,575688;116,8174589;113,9092991;66,60119133;58,61503704;101,2067787;108,6216084;122,5755427;119,319315;108,4306372;113,5816179
13/02/2015;164,0959227;130,698889;126,4336211;117,2057601;115,406409;69,26876884;61,39632055;101,2427071;108,6620156;122,1699403;119,3800486;108,4501547;114,4853869
14/02/2015;164,0959227;130,698889;126,4336211;117,2057601;115,406409;69,26876884;61,39632055;101,2427071;108,6620156;122,1699403;119,3800486;108,4501547;114,4853869
15/02/2015;164,0959227;130,698889;126,4336211;117,2057601;115,406409;69,26876884;61,39632055;101,2427071;108,6620156;122,1699403;119,3800486;108,4501547;114,4853869
16/02/2015;164,0959227;130,698889;126,4336211;117,2057601;115,406409;69,26876884;61,39632055;101,2427071;108,6620156;122,1699403;119,3800486;108,4501547;114,4853869
17/02/2015;164,7713416;131,1409126;127,9348939;118,8623464;116,4634163;70,24691313;62,75219689;101,2427071;108,2982152;120,9153772;119,683632;108,3230511;114,7626705
18/02/2015;165,0305269;131,465093;127,8276844;119,2764628;116,1559529;70,42477831;62,43931444;101,1948193;107,5302725;119,0948752;119,6229524;107,8829345;114,5675739
19/02/2015;165,0462048;131,9955546;130,0796248;119,7682396;116,42497;70,13575502;63,2389123;101,3144316;108,0455576;119,8022988;119,9264359;108,1860856;114,5264442
20/02/2015;164,9283618;131,7598106;131,0448156;119,3282111;116,0598613;69,49106716;62,50881906;101,254656;107,7727426;119,0099264;119,8050703;108,0980221;114,1875604
21/02/2015;164,9283618;131,7598106;131,0448156;119,3282111;116,0598613;69,49106716;62,50881906;101,254656;107,7727426;119,0099264;119,8050703;108,0980221;114,1875604
22/02/2015;164,9283618;131,7598106;131,0448156;119,3282111;116,0598613;69,49106716;62,50881906;101,254656;107,7727426;119,0099264;119,8050703;108,0980221;114,1875604
23/02/2015;165,9172723;133,5280272;132,224481;119,8976453;116,7709601;69,71336909;62,54357396;101,242708;107,7120665;119,3589825;120,0479152;108,1175878;114,5059154
24/02/2015;165,893712;132,9386345;131,4738426;119,3540294;115,6678248;69,42440717;59,03225263;101,2905958;108,2072189;120,7267171;120,1692836;108,3131726;114,3519049
25/02/2015;166,3658455;133,7637846;132,1172756;120,2600459;117,1361122;70,95827002;60,24902542;101,3743631;108,9246328;122,311376;120,3817429;108,79235;114,8859283
26/02/2015;166,2244345;133,8522025;131,79557;120,5448216;117,3667532;70,09130188;61,36152367;101,3743631;109,0257148;122,8396388;120,4424153;108,8705717;115,4096932
27/02/2015;166,0281235;133,2332699;132,9751404;119,5611759;117,4916314;70,22468563;60,66623625;101,2786657;108,3790833;121,1606666;120,5941728;108,4793998;115,2864357
28/02/2015;166,0281235;133,2332699;132,9751404;119,5611759;117,4916314;70,22468563;60,66623625;101,2786657;108,3790833;121,1606666;120,5941728;108,4793998;115,2864357
01/03/2015;166,0281235;133,2332699;132,9751404;119,5611759;117,4916314;70,22468563;60,66623625;101,2786657;108,3790833;121,1606666;120,5941728;108,4793998;115,2864357
02/03/2015;165,4626317;133,4690928;132,4389846;120,001161;117,5396855;70,66927811;61,95254246;101,3145184;108,7630704;122,1793855;120,7458802;108,7532018;115,4815003
03/03/2015;166,5071973;133,675436;132,7606789;120,2340833;117,7983904;69,15766225;60,3880549;101,2320483;107,9547432;119,9080707;120,7117092;108,2012793;115,0977553
04/03/2015;165,8238517;132,5260946;132,1171879;120,2859042;116,9246797;68,97978875;62,3349054;101,2081576;107,7219928;119,4732841;120,3457113;108,0640801;115,3037803
05/03/2015;165,1249042;132,025146;131,4737772;119,638766;116,2135438;67,64599555;60,59663423;101,2320427;107,8029998;119,5110376;120,1626654;108,1228669;114,8505211
06/03/2015;165,3053857;132,4671661;132,2244925;118,8621908;116,0962843;66,89018684;61,6396235;101,2679801;107,8636929;119,3598562;120,2846305;108,1718466;114,8401846
07/03/2015;165,3053857;132,4671661;132,2244925;118,8621908;116,0962843;66,89018684;61,6396235;101,2679801;107,8636929;119,3598562;120,2846305;108,1718466;114,8401846
08/03/2015;165,3053857;132,4671661;132,2244925;118,8621908;116,0962843;66,89018684;61,6396235;101,2679801;107,8636929;119,3598562;120,2846305;108,1718466;114,8401846
09/03/2015;162,9805308;130,0801078;132,0100244;117,3350493;114,810518;65,13398499;59,79703024;101,1603322;106,7605709;116,7229582;119,6136829;107,466458;114,0675398
10/03/2015;163,6560851;130,5810463;131,5811238;117,2833046;115,1372687;63,71126335;58,75405043;101,2081811;107,2564737;117,8004279;119,5221784;107,7407124;113,985069
11/03/2015;161,0012561;127,3982639;129,6508287;114,7725036;112,8598536;62,9332214;56,52903454;101,2320662;107,7118847;119,3504459;119,247636;107,9954114;113,542123
12/03/2015;160,6241911;127,4866783;130,8303919;114,6948026;112,8117753;63,66683397;57,50246452;101,2320662;107,9041504;120,2199139;119,4306811;108,2109702;113,7378696
13/03/2015;162,6663671;128,518173;133,7257993;116,869072;114,1378777;63,84465543;57,32863457;101,255957;108,0053645;120,1347982;119,7051328;108,2991622;113,8718528
14/03/2015;162,6663671;128,518173;133,7257993;116,869072;114,1378777;63,84465543;57,32863457;101,255957;108,0053645;120,1347982;119,7051328;108,2991622;113,8718528
15/03/2015;162,6663671;128,518173;133,7257993;116,869072;114,1378777;63,84465543;57,32863457;101,255957;108,0053645;120,1347982;119,7051328;108,2991622;113,8718528
16/03/2015;161,6666196;127,6046658;133,8330474;115,0313058;112,9655675;62,33300553;55,45129377;101,2679052;107,8434645;119,7662246;119,156165;108,0933938;113,0373999
17/03/2015;163,828749;129,4613137;134,3691826;116,1702308;114,798095;62,82207029;55,79897338;101,2798548;108,217897;120,9193338;118,9426372;108,3284969;112,7076698
18/03/2015;163,3418499;128,9309107;134,6908624;115,5231626;116,059726;63,66683867;56,52904715;101,2559527;108,4405012;121,9211505;118,3631487;108,3088895;112,862192
19/03/2015;165,3055457;131,9957274;136,7819381;118,2410761;117,8685169;65,86761028;59,24074554;101,4953218;109,6852897;124,2744726;119,4001282;109,1023604;114,3457655
20/03/2015;164,5515871;130,1980776;135,227001;117,7493114;116,5785638;63,84468423;56,63681857;101,3636824;109,1691107;123,6412941;118,485165;108,7202839;113,8306379
21/03/2015;164,5515871;130,1980776;135,227001;117,7493114;116,5785638;63,84468423;56,63681857;101,3636824;109,1691107;123,6412941;118,485165;108,7202839;113,8306379
22/03/2015;164,5515871;130,1980776;135,227001;117,7493114;116,5785638;63,84468423;56,63681857;101,3636824;109,1691107;123,6412941;118,485165;108,7202839;113,8306379
